<<<<<<< HEAD
﻿sales_order_id,item_no,material_id,order_quantity,sales_unit_price,shipped_quantity,unshipped_quantity,item_amount,unit
SO-202507125-003,2,MAT-10001,30.000,197.070,0.000,30.000,5912.100,箱
SO-202507125-003,3,MAT-10011,78.000,126.600,0.000,78.000,9874.800,套
SO-202507126-001,1,MAT-10049,93.000,106.820,0.000,93.000,9934.260,套
SO-202507126-001,2,MAT-10020,100.000,131.880,0.000,100.000,13188.000,件
SO-202507126-001,3,MAT-10041,110.000,189.580,0.000,110.000,20853.800,个
SO-202507126-002,1,MAT-10028,200.000,197.780,0.000,200.000,39556.000,个
SO-202507126-002,2,MAT-10049,131.000,129.340,0.000,131.000,16943.540,箱
SO-202507126-002,3,MAT-10006,22.000,130.180,0.000,22.000,2863.960,箱
SO-202507126-003,1,MAT-10004,33.000,191.670,0.000,33.000,6325.110,箱
SO-202507126-003,2,MAT-10026,38.000,110.970,0.000,38.000,4216.860,套
SO-202507126-003,3,MAT-10023,177.000,178.140,0.000,177.000,31530.780,个
SO-202507127-001,1,MAT-10038,98.000,99.580,0.000,98.000,9758.840,个
SO-202507127-001,2,MAT-10028,143.000,225.650,0.000,143.000,32267.950,个
SO-202507127-001,3,MAT-10031,169.000,192.580,0.000,169.000,32546.020,个
SO-202507127-002,1,MAT-10026,13.000,62.960,0.000,13.000,818.480,个
SO-202507127-002,2,MAT-10007,72.000,217.100,0.000,72.000,15631.200,件
SO-202507127-002,3,MAT-10019,67.000,51.390,0.000,67.000,3443.130,箱
SO-202507127-003,1,MAT-10005,23.000,213.560,0.000,23.000,4911.880,箱
SO-202507127-003,2,MAT-10020,154.000,177.080,0.000,154.000,27270.320,箱
SO-202507127-003,3,MAT-10029,82.000,54.080,0.000,82.000,4434.560,箱
SO-202507128-001,1,MAT-10027,72.000,90.160,0.000,72.000,6491.520,套
SO-202507128-001,2,MAT-10047,58.000,166.220,0.000,58.000,9640.760,件
SO-202507128-001,3,MAT-10024,43.000,39.770,0.000,43.000,1710.110,件
SO-202507128-002,1,MAT-10047,196.000,118.780,0.000,196.000,23280.880,箱
SO-202507128-002,2,MAT-10041,58.000,90.710,0.000,58.000,5261.180,套
SO-202507128-002,3,MAT-10035,98.000,130.430,0.000,98.000,12782.140,箱
SO-202507128-003,1,MAT-10037,48.000,185.860,0.000,48.000,8921.280,个
SO-202507128-003,2,MAT-10011,103.000,100.160,0.000,103.000,10316.480,个
SO-202507128-003,3,MAT-10005,168.000,155.060,0.000,168.000,26050.080,套
SO-202507129-001,1,MAT-10019,61.000,99.430,0.000,61.000,6065.230,套
SO-202507129-001,2,MAT-10017,12.000,191.500,0.000,12.000,2298.000,件
SO-202507129-001,3,MAT-10007,103.000,127.370,0.000,103.000,13119.110,件
SO-202507129-002,1,MAT-10014,175.000,86.860,0.000,175.000,15200.500,件
SO-202507129-002,2,MAT-10036,115.000,44.140,0.000,115.000,5076.100,个
SO-202507129-002,3,MAT-10001,117.000,180.900,0.000,117.000,21165.300,个
SO-202507129-003,1,MAT-10037,27.000,43.340,0.000,27.000,1170.180,个
SO-202507129-003,2,MAT-10043,82.000,126.350,0.000,82.000,10360.700,套
SO-202507129-003,3,MAT-10006,32.000,232.440,0.000,32.000,7438.080,件
SO-202507130-001,1,MAT-10038,45.000,99.340,0.000,45.000,4470.300,箱
SO-202507130-001,2,MAT-10035,64.000,136.950,0.000,64.000,8764.800,个
SO-202507130-001,3,MAT-10028,83.000,147.830,0.000,83.000,12269.890,套
SO-202507130-002,1,MAT-10011,109.000,230.380,0.000,109.000,25111.420,个
SO-202507130-002,2,MAT-10016,56.000,112.860,0.000,56.000,6320.160,箱
SO-202507130-002,3,MAT-10041,149.000,78.470,0.000,149.000,11692.030,个
SO-202507130-003,1,MAT-10027,198.000,38.320,0.000,198.000,7587.360,件
SO-202507130-003,2,MAT-10013,200.000,50.000,0.000,200.000,10000.000,件
SO-202507130-003,3,MAT-10017,131.000,232.770,0.000,131.000,30492.870,个
SO-202507131-001,1,MAT-10041,35.000,34.530,0.000,35.000,1208.550,件
SO-202507131-001,2,MAT-10033,147.000,244.430,0.000,147.000,35931.210,件
SO-202507131-001,3,MAT-10022,84.000,199.330,0.000,84.000,16743.720,套
SO-202507131-002,1,MAT-10034,81.000,178.130,0.000,81.000,14428.530,件
SO-202507131-002,2,MAT-10003,58.000,247.520,0.000,58.000,14356.160,套
SO-202507131-002,3,MAT-10040,165.000,171.460,0.000,165.000,28290.900,个
SO-202507131-003,1,MAT-10004,135.000,102.230,0.000,135.000,13801.050,箱
SO-202507131-003,2,MAT-10050,48.000,193.820,0.000,48.000,9303.360,套
SO-202507131-003,3,MAT-10010,69.000,211.660,0.000,69.000,14604.540,套
SO-202507132-001,1,MAT-10036,99.000,101.010,0.000,99.000,9999.990,套
SO-202507132-001,2,MAT-10001,179.000,86.560,0.000,179.000,15494.240,套
SO-202507132-001,3,MAT-10003,148.000,200.270,0.000,148.000,29639.960,件
SO-202507132-002,1,MAT-10024,183.000,120.040,0.000,183.000,21967.320,套
SO-202507132-002,2,MAT-10049,174.000,226.510,0.000,174.000,39412.740,件
SO-202507132-002,3,MAT-10018,40.000,75.980,0.000,40.000,3039.200,件
SO-202507132-003,1,MAT-10004,95.000,119.760,0.000,95.000,11377.200,个
SO-202507132-003,2,MAT-10025,192.000,198.870,0.000,192.000,38183.040,个
SO-202507132-003,3,MAT-10003,46.000,143.250,0.000,46.000,6589.500,套
SO-202507133-001,1,MAT-10033,19.000,155.010,0.000,19.000,2945.190,件
SO-202507133-001,2,MAT-10004,146.000,124.780,0.000,146.000,18217.880,件
SO-202507133-001,3,MAT-10040,194.000,241.550,0.000,194.000,46860.700,件
SO-202507133-002,1,MAT-10019,171.000,170.840,0.000,171.000,29213.640,件
SO-202507133-002,2,MAT-10029,192.000,156.630,0.000,192.000,30072.960,套
SO-202507133-002,3,MAT-10035,127.000,230.070,0.000,127.000,29218.890,套
SO-202507133-003,1,MAT-10015,194.000,43.180,0.000,194.000,8376.920,箱
SO-202507133-003,2,MAT-10039,173.000,190.750,0.000,173.000,32999.750,个
SO-202507133-003,3,MAT-10048,24.000,131.410,0.000,24.000,3153.840,箱
SO-202507134-001,1,MAT-10018,57.000,186.480,0.000,57.000,10629.360,个
SO-202507134-001,2,MAT-10007,41.000,78.160,0.000,41.000,3204.560,箱
SO-202507134-001,3,MAT-10012,36.000,212.190,0.000,36.000,7638.840,箱
SO-202507134-002,1,MAT-10038,12.000,213.350,0.000,12.000,2560.200,个
SO-202507134-002,2,MAT-10047,26.000,184.160,0.000,26.000,4788.160,件
SO-202507134-002,3,MAT-10018,58.000,119.910,0.000,58.000,6954.780,箱
SO-202507134-003,1,MAT-10041,48.000,107.270,0.000,48.000,5148.960,箱
SO-202507134-003,2,MAT-10048,90.000,93.730,0.000,90.000,8435.700,个
SO-202507134-003,3,MAT-10001,118.000,49.070,0.000,118.000,5790.260,箱
SO-202507135-001,1,MAT-10046,89.000,58.680,0.000,89.000,5222.520,件
SO-202507135-001,2,MAT-10046,78.000,131.310,0.000,78.000,10242.180,箱
SO-202507135-001,3,MAT-10018,172.000,201.300,0.000,172.000,34623.600,个
SO-202507135-002,1,MAT-10042,126.000,55.640,0.000,126.000,7010.640,个
SO-202507135-002,2,MAT-10046,126.000,245.620,0.000,126.000,30948.120,套
SO-202507135-002,3,MAT-10032,100.000,113.120,0.000,100.000,11312.000,件
SO-202507135-003,1,MAT-10025,154.000,198.640,0.000,154.000,30590.560,箱
SO-202507135-003,2,MAT-10049,53.000,110.850,0.000,53.000,5875.050,个
SO-202507135-003,3,MAT-10002,92.000,219.420,0.000,92.000,20186.640,箱
SO-202507136-001,1,MAT-10037,45.000,195.560,0.000,45.000,8800.200,个
SO-202507136-001,2,MAT-10028,135.000,123.350,0.000,135.000,16652.250,个
SO-202507136-001,3,MAT-10043,41.000,98.390,0.000,41.000,4033.990,箱
SO-202507136-002,1,MAT-10022,40.000,219.990,0.000,40.000,8799.600,件
SO-202507136-002,2,MAT-10028,22.000,178.810,0.000,22.000,3933.820,个
SO-202507136-002,3,MAT-10013,28.000,228.560,0.000,28.000,6399.680,个
SO-202507136-003,1,MAT-10031,109.000,213.890,0.000,109.000,23314.010,箱
SO-202507136-003,2,MAT-10002,76.000,149.120,0.000,76.000,11333.120,箱
SO-202507136-003,3,MAT-10009,154.000,216.600,0.000,154.000,33356.400,箱
SO-202507137-001,1,MAT-10004,82.000,220.660,0.000,82.000,18094.120,箱
SO-202507137-001,2,MAT-10031,13.000,156.030,0.000,13.000,2028.390,个
SO-202507137-001,3,MAT-10020,141.000,151.140,0.000,141.000,21310.740,个
SO-202507137-002,1,MAT-10027,31.000,150.090,0.000,31.000,4652.790,箱
SO-202507137-002,2,MAT-10029,111.000,146.370,0.000,111.000,16247.070,个
SO-202507137-002,3,MAT-10031,85.000,40.600,0.000,85.000,3451.000,件
SO-202507137-003,1,MAT-10036,143.000,154.850,0.000,143.000,22143.550,个
SO-202507137-003,2,MAT-10024,14.000,151.620,0.000,14.000,2122.680,个
SO-202507137-003,3,MAT-10010,78.000,73.650,0.000,78.000,5744.700,件
SO-202507138-001,1,MAT-10042,138.000,50.980,0.000,138.000,7035.240,件
SO-202507138-001,2,MAT-10040,158.000,139.570,0.000,158.000,22052.060,个
SO-202507138-001,3,MAT-10019,186.000,220.380,0.000,186.000,40990.680,个
SO-202507138-002,1,MAT-10014,94.000,155.580,0.000,94.000,14624.520,件
SO-202507138-002,2,MAT-10036,198.000,36.290,0.000,198.000,7185.420,件
SO-202507138-002,3,MAT-10028,98.000,202.100,0.000,98.000,19805.800,箱
SO-202507138-003,1,MAT-10008,138.000,54.770,0.000,138.000,7558.260,箱
SO-202507138-003,2,MAT-10039,120.000,154.910,0.000,120.000,18589.200,套
SO-202507138-003,3,MAT-10039,141.000,234.970,0.000,141.000,33130.770,件
SO-202507139-001,1,MAT-10003,61.000,218.670,0.000,61.000,13338.870,个
SO-202507139-001,2,MAT-10026,177.000,245.190,0.000,177.000,43398.630,个
SO-202507139-001,3,MAT-10047,135.000,76.270,0.000,135.000,10296.450,个
SO-202507139-002,1,MAT-10002,185.000,76.980,0.000,185.000,14241.300,个
SO-202507139-002,2,MAT-10012,104.000,72.270,0.000,104.000,7516.080,件
SO-202507139-002,3,MAT-10035,112.000,210.070,0.000,112.000,23527.840,件
SO-202507139-003,1,MAT-10037,150.000,201.420,0.000,150.000,30213.000,件
SO-202507139-003,2,MAT-10043,77.000,163.400,0.000,77.000,12581.800,套
SO-202507139-003,3,MAT-10040,69.000,246.670,0.000,69.000,17020.230,件
SO-202507140-001,1,MAT-10033,158.000,88.210,0.000,158.000,13937.180,套
SO-202507140-001,2,MAT-10022,200.000,123.360,0.000,200.000,24672.000,件
SO-202507140-001,3,MAT-10010,30.000,137.830,0.000,30.000,4134.900,套
SO-202507140-002,1,MAT-10022,20.000,240.530,0.000,20.000,4810.600,个
SO-202507140-002,2,MAT-10023,62.000,123.340,0.000,62.000,7647.080,套
SO-202507140-002,3,MAT-10040,162.000,130.470,0.000,162.000,21136.140,套
SO-202507140-003,1,MAT-10016,175.000,138.540,0.000,175.000,24244.500,箱
SO-202507140-003,2,MAT-10038,151.000,102.650,0.000,151.000,15500.150,套
SO-202507140-003,3,MAT-10009,98.000,125.970,0.000,98.000,12345.060,箱
SO-202507141-001,1,MAT-10046,146.000,205.240,0.000,146.000,29965.040,箱
SO-202507141-001,2,MAT-10037,27.000,31.740,0.000,27.000,856.980,套
SO-202507141-001,3,MAT-10049,102.000,113.460,0.000,102.000,11572.920,套
SO-202507141-002,1,MAT-10026,159.000,108.250,0.000,159.000,17211.750,套
SO-202507141-002,2,MAT-10023,40.000,193.590,0.000,40.000,7743.600,个
SO-202507141-002,3,MAT-10023,59.000,98.310,0.000,59.000,5800.290,套
SO-202507141-003,1,MAT-10024,169.000,171.980,0.000,169.000,29064.620,箱
SO-202507141-003,2,MAT-10028,125.000,40.420,0.000,125.000,5052.500,箱
SO-202507141-003,3,MAT-10030,178.000,217.140,0.000,178.000,38650.920,箱
SO-202507142-001,1,MAT-10012,114.000,157.390,0.000,114.000,17942.460,件
SO-202507142-001,2,MAT-10015,134.000,99.840,0.000,134.000,13378.560,箱
SO-202507142-001,3,MAT-10021,90.000,246.940,0.000,90.000,22224.600,件
SO-202507142-002,1,MAT-10044,49.000,30.480,0.000,49.000,1493.520,箱
SO-202507142-002,2,MAT-10029,90.000,64.000,0.000,90.000,5760.000,箱
SO-202507142-002,3,MAT-10037,51.000,217.380,0.000,51.000,11086.380,个
SO-202507142-003,1,MAT-10011,49.000,201.820,0.000,49.000,9889.180,箱
SO-202507142-003,2,MAT-10050,13.000,169.560,0.000,13.000,2204.280,套
SO-202507142-003,3,MAT-10047,141.000,108.490,0.000,141.000,15297.090,箱
SO-202507143-001,1,MAT-10041,26.000,80.990,0.000,26.000,2105.740,套
SO-202507143-001,2,MAT-10036,20.000,183.130,0.000,20.000,3662.600,件
SO-202507143-001,3,MAT-10046,18.000,64.440,0.000,18.000,1159.920,个
SO-202507143-002,1,MAT-10044,173.000,156.810,0.000,173.000,27128.130,件
SO-202507143-002,2,MAT-10019,19.000,162.570,0.000,19.000,3088.830,套
SO-202507143-002,3,MAT-10043,77.000,134.200,0.000,77.000,10333.400,套
SO-202507143-003,1,MAT-10029,162.000,37.240,0.000,162.000,6032.880,个
SO-202507143-003,2,MAT-10026,66.000,45.250,0.000,66.000,2986.500,个
SO-202507143-003,3,MAT-10004,134.000,95.040,0.000,134.000,12735.360,箱
SO-202507144-001,1,MAT-10027,68.000,126.110,0.000,68.000,8575.480,套
SO-202507144-001,2,MAT-10030,13.000,150.760,0.000,13.000,1959.880,件
SO-202507144-001,3,MAT-10028,73.000,238.050,0.000,73.000,17377.650,套
SO-202507144-002,1,MAT-10033,169.000,55.710,0.000,169.000,9414.990,个
SO-202507144-002,2,MAT-10004,179.000,32.990,0.000,179.000,5905.210,套
SO-202507144-002,3,MAT-10046,124.000,226.730,0.000,124.000,28114.520,个
SO-202507144-003,1,MAT-10016,139.000,55.510,0.000,139.000,7715.890,套
SO-202507144-003,2,MAT-10018,184.000,240.230,0.000,184.000,44202.320,件
SO-202507144-003,3,MAT-10012,59.000,86.720,0.000,59.000,5116.480,套
SO-202507145-001,1,MAT-10014,11.000,61.330,0.000,11.000,674.630,个
SO-202507145-001,2,MAT-10004,46.000,188.570,0.000,46.000,8674.220,箱
SO-202507145-001,3,MAT-10036,134.000,41.030,0.000,134.000,5498.020,个
SO-202507145-002,1,MAT-10027,168.000,75.650,0.000,168.000,12709.200,箱
SO-202507145-002,2,MAT-10012,73.000,61.610,0.000,73.000,4497.530,箱
SO-202507145-002,3,MAT-10028,95.000,243.540,0.000,95.000,23136.300,套
SO-202507145-003,1,MAT-10037,10.000,108.970,0.000,10.000,1089.700,套
SO-202507145-003,2,MAT-10005,94.000,73.340,0.000,94.000,6893.960,套
SO-202507145-003,3,MAT-10048,110.000,135.030,0.000,110.000,14853.300,套
SO-202507146-001,1,MAT-10024,172.000,35.200,0.000,172.000,6054.400,个
SO-202507146-001,2,MAT-10045,71.000,47.540,0.000,71.000,3375.340,箱
SO-202507146-001,3,MAT-10010,92.000,231.340,0.000,92.000,21283.280,件
SO-202507146-002,1,MAT-10008,61.000,74.860,0.000,61.000,4566.460,件
SO-202507146-002,2,MAT-10037,198.000,170.240,0.000,198.000,33707.520,件
SO-202507146-002,3,MAT-10003,43.000,143.550,0.000,43.000,6172.650,件
SO-202507146-003,1,MAT-10009,37.000,152.750,0.000,37.000,5651.750,件
SO-202507146-003,2,MAT-10034,116.000,39.090,0.000,116.000,4534.440,个
SO-202507146-003,3,MAT-10009,47.000,44.530,0.000,47.000,2092.910,个
SO-202507147-001,1,MAT-10034,140.000,65.730,0.000,140.000,9202.200,套
SO-202507147-001,2,MAT-10036,96.000,186.460,0.000,96.000,17900.160,箱
SO-202507147-001,3,MAT-10045,183.000,129.680,0.000,183.000,23731.440,件
SO-202507147-002,1,MAT-10020,124.000,160.510,0.000,124.000,19903.240,套
SO-202507147-002,2,MAT-10047,84.000,181.510,0.000,84.000,15246.840,套
SO-202507147-002,3,MAT-10041,136.000,195.140,0.000,136.000,26539.040,套
SO-202507147-003,1,MAT-10020,175.000,62.570,0.000,175.000,10949.750,箱
SO-202507147-003,2,MAT-10019,100.000,160.450,0.000,100.000,16045.000,个
SO-202507147-003,3,MAT-10008,115.000,58.380,0.000,115.000,6713.700,个
SO-202507148-001,1,MAT-10008,105.000,138.690,0.000,105.000,14562.450,件
SO-202507148-001,2,MAT-10026,80.000,106.530,0.000,80.000,8522.400,件
SO-202507148-001,3,MAT-10021,110.000,131.760,0.000,110.000,14493.600,件
SO-202507148-002,1,MAT-10023,172.000,122.710,0.000,172.000,21106.120,件
SO-202507148-002,2,MAT-10038,143.000,211.010,0.000,143.000,30174.430,个
SO-202507148-002,3,MAT-10040,108.000,67.760,0.000,108.000,7318.080,件
SO-202507148-003,1,MAT-10017,51.000,118.480,0.000,51.000,6042.480,件
SO-202507148-003,2,MAT-10003,62.000,235.170,0.000,62.000,14580.540,套
SO-202507148-003,3,MAT-10049,17.000,236.010,0.000,17.000,4012.170,箱
SO-202507149-001,1,MAT-10019,38.000,128.700,0.000,38.000,4890.600,件
SO-202507149-001,2,MAT-10030,149.000,71.450,0.000,149.000,10646.050,套
SO-202507149-001,3,MAT-10024,104.000,198.350,0.000,104.000,20628.400,套
SO-202507149-002,1,MAT-10013,99.000,247.880,0.000,99.000,24540.120,套
SO-202507149-002,2,MAT-10025,148.000,82.820,0.000,148.000,12257.360,个
SO-202507149-002,3,MAT-10047,57.000,154.340,0.000,57.000,8797.380,箱
SO-202507149-003,1,MAT-10034,127.000,208.690,0.000,127.000,26503.630,套
SO-202507149-003,2,MAT-10036,42.000,212.280,0.000,42.000,8915.760,箱
SO-202507149-003,3,MAT-10034,139.000,239.260,0.000,139.000,33257.140,箱
SO-202507150-001,1,MAT-10002,20.000,67.850,0.000,20.000,1357.000,件
SO-202507150-001,2,MAT-10021,178.000,220.720,0.000,178.000,39288.160,件
SO-202507150-001,3,MAT-10026,66.000,201.640,0.000,66.000,13308.240,个
SO-202507150-002,1,MAT-10017,122.000,184.170,0.000,122.000,22468.740,箱
SO-202507150-002,2,MAT-10031,114.000,248.540,0.000,114.000,28333.560,件
SO-202507150-002,3,MAT-10013,180.000,83.990,0.000,180.000,15118.200,件
SO-202507150-003,1,MAT-10040,118.000,58.280,0.000,118.000,6877.040,箱
SO-202507150-003,2,MAT-10014,76.000,47.190,0.000,76.000,3586.440,个
SO-202507150-003,3,MAT-10036,103.000,65.810,0.000,103.000,6778.430,个
SO-202507151-001,1,MAT-10039,23.000,73.700,0.000,23.000,1695.100,个
SO-202507151-001,2,MAT-10003,169.000,96.750,0.000,169.000,16350.750,件
SO-202507151-001,3,MAT-10021,82.000,153.590,0.000,82.000,12594.380,套
SO-202507151-002,1,MAT-10021,108.000,220.650,0.000,108.000,23830.200,套
SO-202507151-002,2,MAT-10005,126.000,110.730,0.000,126.000,13951.980,件
SO-202507151-002,3,MAT-10034,153.000,48.320,0.000,153.000,7392.960,个
SO-202507151-003,1,MAT-10046,33.000,175.470,0.000,33.000,5790.510,件
SO-202507151-003,2,MAT-10005,104.000,127.370,0.000,104.000,13246.480,件
SO-202507151-003,3,MAT-10048,57.000,102.950,0.000,57.000,5868.150,箱
SO-202507152-001,1,MAT-10038,187.000,193.680,0.000,187.000,36218.160,套
SO-202507152-001,2,MAT-10038,110.000,77.560,0.000,110.000,8531.600,件
SO-202507152-001,3,MAT-10023,30.000,33.800,0.000,30.000,1014.000,套
SO-202507152-002,1,MAT-10050,132.000,73.080,0.000,132.000,9646.560,件
SO-202507152-002,2,MAT-10004,62.000,163.950,0.000,62.000,10164.900,件
SO-202507152-002,3,MAT-10022,182.000,134.030,0.000,182.000,24393.460,套
SO-202507152-003,1,MAT-10021,15.000,109.130,0.000,15.000,1636.950,个
SO-202507152-003,2,MAT-10020,61.000,200.170,0.000,61.000,12210.370,箱
SO-202507152-003,3,MAT-10019,200.000,155.430,0.000,200.000,31086.000,套
SO-202507153-001,1,MAT-10017,160.000,73.370,0.000,160.000,11739.200,箱
SO-202507153-001,2,MAT-10040,13.000,193.930,0.000,13.000,2521.090,箱
SO-202507153-001,3,MAT-10025,19.000,195.320,0.000,19.000,3711.080,件
SO-202507153-002,1,MAT-10031,26.000,38.880,0.000,26.000,1010.880,箱
SO-202507153-002,2,MAT-10024,168.000,119.370,0.000,168.000,20054.160,件
SO-202507153-002,3,MAT-10005,184.000,123.450,0.000,184.000,22714.800,个
SO-202507153-003,1,MAT-10026,161.000,129.450,0.000,161.000,20841.450,件
SO-202507153-003,2,MAT-10027,149.000,68.640,0.000,149.000,10227.360,套
SO-202507153-003,3,MAT-10001,60.000,105.800,0.000,60.000,6348.000,套
SO-202507154-001,1,MAT-10036,43.000,114.380,0.000,43.000,4918.340,个
SO-202507154-001,2,MAT-10039,148.000,230.750,0.000,148.000,34151.000,套
SO-202507154-001,3,MAT-10001,168.000,207.820,0.000,168.000,34913.760,箱
SO-202507154-002,1,MAT-10029,60.000,180.460,0.000,60.000,10827.600,个
SO-202507154-002,2,MAT-10049,52.000,197.270,0.000,52.000,10258.040,件
SO-202507154-002,3,MAT-10009,128.000,49.800,0.000,128.000,6374.400,个
SO-202507154-003,1,MAT-10041,167.000,217.300,0.000,167.000,36289.100,件
SO-202507154-003,2,MAT-10015,27.000,125.270,0.000,27.000,3382.290,箱
SO-202507154-003,3,MAT-10048,192.000,138.950,0.000,192.000,26678.400,件
SO-202507155-001,1,MAT-10021,19.000,128.580,0.000,19.000,2443.020,件
SO-202507155-001,2,MAT-10028,43.000,230.380,0.000,43.000,9906.340,个
SO-202507155-001,3,MAT-10006,123.000,95.060,0.000,123.000,11692.380,件
SO-202507155-002,1,MAT-10006,154.000,144.260,0.000,154.000,22216.040,个
SO-202507155-002,2,MAT-10007,76.000,142.430,0.000,76.000,10824.680,套
SO-202507155-002,3,MAT-10019,85.000,96.170,0.000,85.000,8174.450,件
SO-202507155-003,1,MAT-10044,113.000,152.040,0.000,113.000,17180.520,箱
SO-202507155-003,2,MAT-10012,158.000,144.360,0.000,158.000,22808.880,个
SO-202507155-003,3,MAT-10047,76.000,44.310,0.000,76.000,3367.560,件
SO-202507156-001,1,MAT-10039,171.000,76.000,0.000,171.000,12996.000,套
SO-202507156-001,2,MAT-10031,121.000,121.110,0.000,121.000,14654.310,个
SO-202507156-001,3,MAT-10021,112.000,165.120,0.000,112.000,18493.440,箱
SO-202507156-002,1,MAT-10036,37.000,66.370,0.000,37.000,2455.690,箱
SO-202507156-002,2,MAT-10033,78.000,73.050,0.000,78.000,5697.900,套
SO-202507156-002,3,MAT-10010,11.000,35.610,0.000,11.000,391.710,箱
SO-202507156-003,1,MAT-10032,31.000,126.620,0.000,31.000,3925.220,个
SO-202507156-003,2,MAT-10035,66.000,126.430,0.000,66.000,8344.380,件
SO-202507156-003,3,MAT-10022,62.000,227.020,0.000,62.000,14075.240,件
SO-202507157-001,1,MAT-10049,121.000,130.630,0.000,121.000,15806.230,套
SO-202507157-001,2,MAT-10041,190.000,178.620,0.000,190.000,33937.800,个
SO-202507157-001,3,MAT-10017,110.000,55.030,0.000,110.000,6053.300,套
SO-202507157-002,1,MAT-10012,113.000,114.440,0.000,113.000,12931.720,套
SO-202507157-002,2,MAT-10043,126.000,48.850,0.000,126.000,6155.100,套
SO-202507157-002,3,MAT-10013,24.000,220.910,0.000,24.000,5301.840,套
SO-202507157-003,1,MAT-10036,182.000,205.480,0.000,182.000,37397.360,箱
SO-202507157-003,2,MAT-10047,197.000,224.800,0.000,197.000,44285.600,箱
SO-202507157-003,3,MAT-10046,138.000,43.860,0.000,138.000,6052.680,套
SO-202507158-001,1,MAT-10019,154.000,70.500,0.000,154.000,10857.000,套
SO-202507158-001,2,MAT-10043,189.000,177.660,0.000,189.000,33577.740,箱
SO-202507158-001,3,MAT-10033,90.000,108.970,0.000,90.000,9807.300,个
SO-202507158-002,1,MAT-10009,192.000,192.230,0.000,192.000,36908.160,箱
SO-202507158-002,2,MAT-10027,127.000,175.230,0.000,127.000,22254.210,件
SO-202507158-002,3,MAT-10036,135.000,77.130,0.000,135.000,10412.550,件
SO-202507158-003,1,MAT-10019,67.000,93.920,0.000,67.000,6292.640,套
SO-202507158-003,2,MAT-10031,52.000,203.100,0.000,52.000,10561.200,箱
SO-202507158-003,3,MAT-10012,94.000,162.070,0.000,94.000,15234.580,箱
SO-202507159-001,1,MAT-10011,93.000,136.990,0.000,93.000,12740.070,个
SO-202507159-001,2,MAT-10030,105.000,193.850,0.000,105.000,20354.250,套
SO-202507159-001,3,MAT-10027,37.000,157.110,0.000,37.000,5813.070,件
SO-202507159-002,1,MAT-10035,68.000,91.840,0.000,68.000,6245.120,箱
SO-202507159-002,2,MAT-10049,125.000,232.800,0.000,125.000,29100.000,套
SO-202507159-002,3,MAT-10031,130.000,32.110,0.000,130.000,4174.300,个
SO-202507159-003,1,MAT-10037,39.000,82.210,0.000,39.000,3206.190,箱
SO-202507159-003,2,MAT-10043,122.000,57.270,0.000,122.000,6986.940,套
SO-202507159-003,3,MAT-10023,48.000,197.440,0.000,48.000,9477.120,箱
SO-202507160-001,1,MAT-10024,99.000,235.690,0.000,99.000,23333.310,件
SO-202507160-001,2,MAT-10035,132.000,239.630,0.000,132.000,31631.160,套
SO-202507160-001,3,MAT-10016,153.000,168.020,0.000,153.000,25707.060,件
SO-202507160-002,1,MAT-10006,114.000,153.680,0.000,114.000,17519.520,个
SO-202507160-002,2,MAT-10030,193.000,123.820,0.000,193.000,23897.260,个
SO-202507160-002,3,MAT-10040,184.000,122.750,0.000,184.000,22586.000,个
SO-202507160-003,1,MAT-10028,75.000,94.640,0.000,75.000,7098.000,个
SO-202507160-003,2,MAT-10021,44.000,174.120,0.000,44.000,7661.280,套
SO-202507160-003,3,MAT-10048,86.000,89.770,0.000,86.000,7720.220,个
SO-202507161-001,1,MAT-10001,184.000,174.630,0.000,184.000,32131.920,套
SO-202507161-001,2,MAT-10033,114.000,98.510,0.000,114.000,11230.140,件
SO-202507161-001,3,MAT-10037,21.000,202.480,0.000,21.000,4252.080,箱
SO-202507161-002,1,MAT-10039,161.000,120.950,0.000,161.000,19472.950,个
SO-202507161-002,2,MAT-10022,112.000,168.140,0.000,112.000,18831.680,件
SO-202507161-002,3,MAT-10012,107.000,229.340,0.000,107.000,24539.380,个
SO-202507161-003,1,MAT-10044,90.000,223.350,0.000,90.000,20101.500,套
SO-202507161-003,2,MAT-10034,77.000,155.270,0.000,77.000,11955.790,箱
SO-202507161-003,3,MAT-10017,150.000,115.410,0.000,150.000,17311.500,件
SO-202507162-001,1,MAT-10036,100.000,78.490,0.000,100.000,7849.000,套
SO-202507162-001,2,MAT-10010,45.000,122.360,0.000,45.000,5506.200,箱
SO-202507162-001,3,MAT-10045,30.000,117.730,0.000,30.000,3531.900,箱
SO-202507162-002,1,MAT-10029,191.000,175.900,0.000,191.000,33596.900,箱
SO-202507162-002,2,MAT-10031,88.000,235.310,0.000,88.000,20707.280,个
SO-202507162-002,3,MAT-10044,29.000,166.530,0.000,29.000,4829.370,个
SO-202507162-003,1,MAT-10010,173.000,130.920,0.000,173.000,22649.160,件
SO-202507162-003,2,MAT-10009,126.000,79.690,0.000,126.000,10040.940,个
SO-202507162-003,3,MAT-10014,84.000,177.550,0.000,84.000,14914.200,件
SO-202507163-001,1,MAT-10022,148.000,114.070,0.000,148.000,16882.360,套
SO-202507163-001,2,MAT-10037,150.000,37.870,0.000,150.000,5680.500,套
