inquiry_id,item_no,material_id,inquiry_quantity,unit,expected_unit_price,item_remarks
INQ-202507144-003,1,MAT-10024,366.0,个,354.66,作品
INQ-202507144-003,2,MAT-10015,264.0,套,125.72,合作
INQ-202507144-003,3,MAT-10034,440.0,件,157.98,空间
INQ-202507145-001,1,MAT-10048,281.0,件,105.48,显示
INQ-202507145-001,2,MAT-10022,82.0,件,55.8,价格
INQ-202507145-001,3,MAT-10017,318.0,箱,100.87,加入
INQ-202507145-002,1,MAT-10008,290.0,套,354.23,一起
INQ-202507145-002,2,MAT-10045,304.0,件,395.49,之后
INQ-202507145-002,3,MAT-10042,314.0,个,309.41,回复
INQ-202507145-003,1,MAT-10034,486.0,箱,480.06,规定
INQ-202507145-003,2,MAT-10046,458.0,箱,176.52,部门
INQ-202507145-003,3,MAT-10014,490.0,箱,130.21,部分
INQ-202507146-001,1,MAT-10008,150.0,套,14.62,使用
INQ-202507146-001,2,MAT-10017,299.0,件,40.13,音乐
INQ-202507146-001,3,MAT-10030,19.0,箱,118.12,制作
INQ-202507146-002,1,MAT-10029,413.0,件,496.18,社区
INQ-202507146-002,2,MAT-10043,442.0,个,276.2,您的
INQ-202507146-002,3,MAT-10016,183.0,件,320.12,只有
INQ-202507146-003,1,MAT-10035,328.0,件,240.15,那些
INQ-202507146-003,2,MAT-10033,474.0,箱,79.75,以后
INQ-202507146-003,3,MAT-10047,338.0,套,139.19,联系
INQ-202507147-001,1,MAT-10004,137.0,个,221.9,控制
INQ-202507147-001,2,MAT-10030,19.0,套,256.49,觉得
INQ-202507147-001,3,MAT-10011,281.0,套,41.41,系列
INQ-202507147-002,1,MAT-10049,140.0,套,97.46,大小
INQ-202507147-002,2,MAT-10019,379.0,套,254.55,状态
INQ-202507147-002,3,MAT-10020,374.0,件,299.51,这些
INQ-202507147-003,1,MAT-10040,114.0,套,396.46,可以
INQ-202507147-003,2,MAT-10017,415.0,个,231.92,国际
INQ-202507147-003,3,MAT-10050,186.0,套,403.61,特别
INQ-202507148-001,1,MAT-10023,287.0,套,393.67,文件
INQ-202507148-001,2,MAT-10019,62.0,件,354.36,方面
INQ-202507148-001,3,MAT-10032,185.0,件,182.52,社会
INQ-202507148-002,1,MAT-10031,403.0,套,249.08,知道
INQ-202507148-002,2,MAT-10003,397.0,个,295.58,商品
INQ-202507148-002,3,MAT-10050,252.0,件,300.82,开始
INQ-202507148-003,1,MAT-10018,140.0,箱,466.34,选择
INQ-202507148-003,2,MAT-10004,164.0,件,466.33,什么
INQ-202507148-003,3,MAT-10049,378.0,个,457.04,北京
INQ-202507149-001,1,MAT-10024,144.0,套,235.48,程序
INQ-202507149-001,2,MAT-10032,306.0,套,198.88,为了
INQ-202507149-001,3,MAT-10034,455.0,件,461.73,威望
INQ-202507149-002,1,MAT-10037,61.0,件,372.35,事情
INQ-202507149-002,2,MAT-10040,116.0,件,158.64,我的
INQ-202507149-002,3,MAT-10003,369.0,个,296.98,进入
INQ-202507149-003,1,MAT-10001,254.0,箱,138.93,产品
INQ-202507149-003,2,MAT-10009,292.0,件,256.24,电影
INQ-202507149-003,3,MAT-10027,234.0,套,481.77,游戏
INQ-202507150-001,1,MAT-10034,123.0,套,413.95,大小
INQ-202507150-001,2,MAT-10006,279.0,件,411.19,的是
INQ-202507150-001,3,MAT-10049,115.0,件,428.71,运行
INQ-202507150-002,1,MAT-10031,22.0,件,228.59,评论
INQ-202507150-002,2,MAT-10026,193.0,箱,414.59,经营
INQ-202507150-002,3,MAT-10010,430.0,件,96.45,一个
INQ-202507150-003,1,MAT-10040,113.0,个,74.63,这种
INQ-202507150-003,2,MAT-10038,206.0,个,165.31,其他
INQ-202507150-003,3,MAT-10040,207.0,套,279.52,无法
INQ-202507151-001,1,MAT-10036,477.0,套,476.64,还是
INQ-202507151-001,2,MAT-10032,163.0,套,23.31,电子
INQ-202507151-001,3,MAT-10032,104.0,套,259.42,评论
INQ-202507151-002,1,MAT-10043,73.0,件,148.28,空间
INQ-202507151-002,2,MAT-10040,183.0,套,179.64,投资
INQ-202507151-002,3,MAT-10009,292.0,箱,97.82,进行
INQ-202507151-003,1,MAT-10006,438.0,套,164.25,主题
INQ-202507151-003,2,MAT-10015,23.0,套,389.73,知道
INQ-202507151-003,3,MAT-10042,320.0,箱,357.55,完全
INQ-202507152-001,1,MAT-10024,31.0,箱,495.56,所有
INQ-202507152-001,2,MAT-10033,160.0,个,467.9,因为
INQ-202507152-001,3,MAT-10025,376.0,个,278.53,产品
INQ-202507152-002,1,MAT-10036,406.0,个,361.2,中心
INQ-202507152-002,2,MAT-10004,321.0,件,491.13,网站
INQ-202507152-002,3,MAT-10043,438.0,套,441.17,城市
INQ-202507152-003,1,MAT-10023,493.0,箱,281.59,因此
INQ-202507152-003,2,MAT-10012,24.0,个,200.66,现在
INQ-202507152-003,3,MAT-10036,265.0,套,388.97,相关
INQ-202507153-001,1,MAT-10017,173.0,套,430.1,更新
INQ-202507153-001,2,MAT-10035,186.0,箱,373.75,功能
INQ-202507153-001,3,MAT-10003,278.0,箱,65.31,或者
INQ-202507153-002,1,MAT-10028,267.0,件,192.69,电影
INQ-202507153-002,2,MAT-10016,410.0,件,416.5,投资
INQ-202507153-002,3,MAT-10043,17.0,箱,30.85,要求
INQ-202507153-003,1,MAT-10044,435.0,箱,297.76,经验
INQ-202507153-003,2,MAT-10041,304.0,个,55.29,很多
INQ-202507153-003,3,MAT-10021,448.0,箱,64.86,新闻
INQ-202507154-001,1,MAT-10034,208.0,件,71.57,学校
INQ-202507154-001,2,MAT-10031,494.0,件,56.79,虽然
INQ-202507154-001,3,MAT-10015,274.0,套,341.61,来源
INQ-202507154-002,1,MAT-10045,473.0,件,186.37,组织
INQ-202507154-002,2,MAT-10011,315.0,个,70.39,联系
INQ-202507154-002,3,MAT-10043,25.0,箱,192.35,希望
INQ-202507154-003,1,MAT-10007,19.0,个,367.55,为了
INQ-202507154-003,2,MAT-10035,370.0,个,235.13,系统
INQ-202507154-003,3,MAT-10009,218.0,箱,479.15,这样
INQ-202507155-001,1,MAT-10048,247.0,个,204.19,其他
INQ-202507155-001,2,MAT-10050,422.0,个,368.09,简介
INQ-202507155-001,3,MAT-10013,178.0,个,120.01,文章
INQ-202507155-002,1,MAT-10002,319.0,个,94.97,但是
INQ-202507155-002,2,MAT-10016,154.0,套,214.11,中国
INQ-202507155-002,3,MAT-10040,320.0,套,453.47,欢迎
INQ-202507155-003,1,MAT-10022,326.0,箱,362.45,文化
INQ-202507155-003,2,MAT-10018,199.0,套,266.15,必须
INQ-202507155-003,3,MAT-10031,312.0,个,260.05,管理
INQ-202507156-001,1,MAT-10050,202.0,套,476.49,合作
INQ-202507156-001,2,MAT-10015,231.0,箱,379.78,这种
INQ-202507156-001,3,MAT-10041,470.0,件,446.51,位置
INQ-202507156-002,1,MAT-10039,434.0,套,39.09,这里
INQ-202507156-002,2,MAT-10026,105.0,箱,454.19,空间
INQ-202507156-002,3,MAT-10016,395.0,个,293.29,销售
INQ-202507156-003,1,MAT-10040,326.0,箱,143.87,以下
INQ-202507156-003,2,MAT-10001,380.0,件,469.01,原因
INQ-202507156-003,3,MAT-10022,96.0,个,29.15,一样
INQ-202507157-001,1,MAT-10044,16.0,套,485.11,注册
INQ-202507157-001,2,MAT-10047,215.0,套,119.77,方法
INQ-202507157-001,3,MAT-10027,385.0,件,227.85,学习
INQ-202507157-002,1,MAT-10008,293.0,箱,107.05,价格
INQ-202507157-002,2,MAT-10041,240.0,箱,361.44,下载
INQ-202507157-002,3,MAT-10023,257.0,件,398.95,中心
INQ-202507157-003,1,MAT-10005,286.0,个,178.37,需要
INQ-202507157-003,2,MAT-10001,466.0,件,310.07,特别
INQ-202507157-003,3,MAT-10008,485.0,件,198.98,项目
INQ-202507158-001,1,MAT-10042,473.0,套,181.37,你们
INQ-202507158-001,2,MAT-10026,355.0,箱,259.76,工具
INQ-202507158-001,3,MAT-10043,276.0,套,386.52,经济
INQ-202507158-002,1,MAT-10003,175.0,箱,17.23,不会
INQ-202507158-002,2,MAT-10028,166.0,箱,92.96,但是
INQ-202507158-002,3,MAT-10025,219.0,套,102.64,希望
INQ-202507158-003,1,MAT-10039,409.0,个,476.23,点击
INQ-202507158-003,2,MAT-10004,261.0,套,208.22,不是
INQ-202507158-003,3,MAT-10007,400.0,件,469.34,只要
INQ-202507159-001,1,MAT-10007,166.0,件,448.84,一个
INQ-202507159-001,2,MAT-10010,234.0,箱,87.27,相关
INQ-202507159-001,3,MAT-10001,405.0,个,161.91,发布
INQ-202507159-002,1,MAT-10048,302.0,件,76.54,设备
INQ-202507159-002,2,MAT-10010,347.0,箱,485.29,之间
INQ-202507159-002,3,MAT-10033,442.0,箱,73.08,不能
INQ-202507159-003,1,MAT-10006,116.0,件,410.07,记者
INQ-202507159-003,2,MAT-10032,366.0,件,280.72,不过
INQ-202507159-003,3,MAT-10044,287.0,件,320.1,这个
INQ-202507160-001,1,MAT-10045,175.0,件,151.07,地方
INQ-202507160-001,2,MAT-10001,361.0,箱,64.51,现在
INQ-202507160-001,3,MAT-10030,351.0,件,398.01,来源
INQ-202507160-002,1,MAT-10003,426.0,件,86.61,工具
INQ-202507160-002,2,MAT-10046,324.0,件,226.99,全国
INQ-202507160-002,3,MAT-10034,266.0,套,173.48,免费
INQ-202507160-003,1,MAT-10001,131.0,个,223.27,网上
INQ-202507160-003,2,MAT-10031,363.0,箱,498.0,程序
INQ-202507160-003,3,MAT-10027,276.0,件,470.24,网上
INQ-202507161-001,1,MAT-10017,459.0,箱,348.02,系列
INQ-202507161-001,2,MAT-10016,161.0,件,215.17,城市
INQ-202507161-001,3,MAT-10001,61.0,箱,228.99,联系
INQ-202507161-002,1,MAT-10012,124.0,套,267.79,免费
INQ-202507161-002,2,MAT-10046,343.0,件,133.72,汽车
INQ-202507161-002,3,MAT-10023,487.0,套,358.56,政府
INQ-202507161-003,1,MAT-10040,415.0,个,271.42,威望
INQ-202507161-003,2,MAT-10005,99.0,套,430.84,就是
INQ-202507161-003,3,MAT-10030,373.0,套,119.89,工程
INQ-202507162-001,1,MAT-10003,360.0,件,401.82,你们
INQ-202507162-001,2,MAT-10046,262.0,箱,27.85,目前
INQ-202507162-001,3,MAT-10027,248.0,箱,197.86,来自
INQ-202507162-002,1,MAT-10049,123.0,套,37.29,应该
INQ-202507162-002,2,MAT-10035,491.0,件,270.74,不是
INQ-202507162-002,3,MAT-10049,465.0,件,27.93,学校
INQ-202507162-003,1,MAT-10001,223.0,件,182.67,作为
INQ-202507162-003,2,MAT-10029,265.0,个,150.1,只有
INQ-202507162-003,3,MAT-10016,77.0,箱,322.18,国内
INQ-202507163-001,1,MAT-10022,79.0,套,13.0,能力
INQ-202507163-001,2,MAT-10033,342.0,件,422.27,过程
INQ-202507163-001,3,MAT-10004,113.0,个,248.31,位置
INQ-202507163-002,1,MAT-10008,178.0,箱,432.63,可能
INQ-202507163-002,2,MAT-10024,118.0,件,39.11,运行
INQ-202507163-002,3,MAT-10050,360.0,套,197.7,帖子
INQ-202507163-003,1,MAT-10005,248.0,件,493.33,发布
INQ-202507163-003,2,MAT-10014,243.0,个,218.06,下载
INQ-202507163-003,3,MAT-10013,24.0,套,20.29,然后
INQ-202507164-001,1,MAT-10025,349.0,件,68.51,汽车
INQ-202507164-001,2,MAT-10007,114.0,件,236.75,成功
INQ-202507164-001,3,MAT-10030,464.0,箱,32.01,有限
INQ-202507164-002,1,MAT-10043,146.0,箱,61.15,这个
INQ-202507164-002,2,MAT-10033,210.0,套,327.33,以下
INQ-202507164-002,3,MAT-10002,101.0,个,449.7,的人
INQ-202507164-003,1,MAT-10039,401.0,套,423.9,经验
INQ-202507164-003,2,MAT-10026,31.0,箱,313.99,情况
INQ-202507164-003,3,MAT-10024,201.0,套,115.2,网上
INQ-202507165-001,1,MAT-10049,45.0,件,405.9,所以
INQ-202507165-001,2,MAT-10004,37.0,个,412.16,你的
INQ-202507165-001,3,MAT-10034,167.0,个,162.99,经验
INQ-202507165-002,1,MAT-10018,118.0,件,418.14,的是
INQ-202507165-002,2,MAT-10002,449.0,箱,248.76,教育
INQ-202507165-002,3,MAT-10024,296.0,个,283.09,起来
INQ-202507165-003,1,MAT-10032,298.0,个,165.89,认为
INQ-202507165-003,2,MAT-10002,125.0,箱,419.5,只有
INQ-202507165-003,3,MAT-10015,412.0,箱,478.63,一起
INQ-202507166-001,1,MAT-10033,172.0,个,306.28,国内
INQ-202507166-001,2,MAT-10025,151.0,箱,234.43,单位
INQ-202507166-001,3,MAT-10014,164.0,个,344.9,同时
INQ-202507166-002,1,MAT-10045,58.0,套,311.69,谢谢
INQ-202507166-002,2,MAT-10016,258.0,箱,341.91,我的
INQ-202507166-002,3,MAT-10029,346.0,件,388.45,资源
INQ-202507166-003,1,MAT-10039,385.0,箱,396.52,制作
INQ-202507166-003,2,MAT-10005,288.0,件,291.67,行业
INQ-202507166-003,3,MAT-10020,457.0,套,249.82,包括
INQ-202507167-001,1,MAT-10021,76.0,件,479.87,世界
INQ-202507167-001,2,MAT-10024,119.0,个,166.4,觉得
INQ-202507167-001,3,MAT-10029,42.0,箱,467.78,详细
INQ-202507167-002,1,MAT-10033,145.0,箱,106.55,这些
INQ-202507167-002,2,MAT-10011,355.0,箱,312.15,浏览
INQ-202507167-002,3,MAT-10029,62.0,套,214.1,查看
INQ-202507167-003,1,MAT-10039,348.0,个,191.81,一个
INQ-202507167-003,2,MAT-10048,418.0,套,485.16,出来
INQ-202507167-003,3,MAT-10030,495.0,箱,358.14,文化
INQ-202507168-001,1,MAT-10019,398.0,套,393.53,经验
INQ-202507168-001,2,MAT-10048,483.0,个,471.81,项目
INQ-202507168-001,3,MAT-10020,60.0,箱,86.56,事情
INQ-202507168-002,1,MAT-10045,231.0,套,93.1,部门
INQ-202507168-002,2,MAT-10007,417.0,个,286.26,个人
INQ-202507168-002,3,MAT-10026,467.0,箱,474.69,朋友
INQ-202507168-003,1,MAT-10020,307.0,箱,383.09,科技
INQ-202507168-003,2,MAT-10033,65.0,箱,299.27,制作
INQ-202507168-003,3,MAT-10005,73.0,箱,435.29,管理
INQ-202507169-001,1,MAT-10042,111.0,箱,130.84,一点
INQ-202507169-001,2,MAT-10044,64.0,个,106.27,发生
INQ-202507169-001,3,MAT-10047,340.0,件,431.76,朋友
INQ-202507169-002,1,MAT-10007,368.0,个,84.8,有限
INQ-202507169-002,2,MAT-10009,261.0,个,98.99,提供
INQ-202507169-002,3,MAT-10032,410.0,套,418.99,需要
INQ-202507169-003,1,MAT-10049,133.0,箱,19.98,当然
INQ-202507169-003,2,MAT-10050,450.0,件,487.28,虽然
INQ-202507169-003,3,MAT-10010,434.0,套,78.85,计划
INQ-202507170-001,1,MAT-10046,455.0,套,84.53,软件
INQ-202507170-001,2,MAT-10044,248.0,套,22.77,欢迎
INQ-202507170-001,3,MAT-10041,100.0,件,495.77,正在
INQ-202507170-002,1,MAT-10027,303.0,箱,107.45,完全
INQ-202507170-002,2,MAT-10014,339.0,个,243.94,为了
INQ-202507170-002,3,MAT-10019,106.0,个,360.5,日期
INQ-202507170-003,1,MAT-10002,293.0,箱,361.99,研究
INQ-202507170-003,2,MAT-10012,269.0,套,248.79,中国
INQ-202507170-003,3,MAT-10029,385.0,个,430.07,有关
INQ-202507171-001,1,MAT-10038,154.0,个,377.59,这是
INQ-202507171-001,2,MAT-10029,134.0,件,128.08,单位
INQ-202507171-001,3,MAT-10012,293.0,件,430.98,必须
INQ-202507171-002,1,MAT-10020,476.0,个,65.48,其他
INQ-202507171-002,2,MAT-10046,105.0,套,125.86,资源
INQ-202507171-002,3,MAT-10036,349.0,套,345.5,品牌
INQ-202507171-003,1,MAT-10004,495.0,箱,322.68,个人
INQ-202507171-003,2,MAT-10023,194.0,个,169.83,开发
INQ-202507171-003,3,MAT-10012,48.0,箱,347.93,会员
INQ-202507172-001,1,MAT-10017,353.0,件,35.41,关于
INQ-202507172-001,2,MAT-10019,314.0,箱,156.66,一下
INQ-202507172-001,3,MAT-10017,312.0,箱,375.13,文件
INQ-202507172-002,1,MAT-10021,463.0,箱,21.9,学校
INQ-202507172-002,2,MAT-10002,30.0,个,92.67,他的
INQ-202507172-002,3,MAT-10047,448.0,件,217.5,次数
INQ-202507172-003,1,MAT-10038,234.0,套,248.31,不是
INQ-202507172-003,2,MAT-10018,477.0,个,360.12,方法
INQ-202507172-003,3,MAT-10044,386.0,件,196.11,影响
INQ-202507173-001,1,MAT-10028,496.0,箱,10.0,作品
INQ-202507173-001,2,MAT-10032,18.0,箱,430.47,大家
INQ-202507173-001,3,MAT-10044,35.0,个,294.04,知道
INQ-202507173-002,1,MAT-10050,357.0,件,226.88,你的
INQ-202507173-002,2,MAT-10025,25.0,件,488.0,所以
INQ-202507173-002,3,MAT-10020,499.0,箱,162.61,电话
INQ-202507173-003,1,MAT-10010,296.0,箱,142.71,问题
INQ-202507173-003,2,MAT-10045,395.0,套,493.89,服务
INQ-202507173-003,3,MAT-10042,59.0,箱,303.86,可能
INQ-202507174-001,1,MAT-10014,121.0,箱,491.4,今年
INQ-202507174-001,2,MAT-10042,353.0,箱,119.31,一定
INQ-202507174-001,3,MAT-10014,205.0,件,359.87,公司
INQ-202507174-002,1,MAT-10045,167.0,个,436.08,我们
INQ-202507174-002,2,MAT-10023,404.0,套,255.29,帮助
INQ-202507174-002,3,MAT-10039,478.0,套,74.87,所以
INQ-202507174-003,1,MAT-10045,479.0,箱,129.54,是否
INQ-202507174-003,2,MAT-10020,357.0,套,202.16,拥有
INQ-202507174-003,3,MAT-10021,50.0,箱,133.69,不同
INQ-202507175-001,1,MAT-10014,115.0,个,105.57,感觉
INQ-202507175-001,2,MAT-10045,345.0,套,11.09,支持
INQ-202507175-001,3,MAT-10041,496.0,箱,265.4,我的
INQ-202507175-002,1,MAT-10003,380.0,个,344.3,这里
INQ-202507175-002,2,MAT-10046,212.0,套,347.73,的人
INQ-202507175-002,3,MAT-10012,216.0,件,393.67,作为
INQ-202507175-003,1,MAT-10042,199.0,件,227.89,国际
INQ-202507175-003,2,MAT-10045,80.0,箱,306.91,全国
INQ-202507175-003,3,MAT-10014,281.0,箱,477.98,之间
INQ-202507176-001,1,MAT-10025,98.0,箱,265.03,回复
INQ-202507176-001,2,MAT-10018,495.0,个,180.24,计划
INQ-202507176-001,3,MAT-10037,197.0,套,60.94,数据
INQ-202507176-002,1,MAT-10005,95.0,箱,28.25,威望
INQ-202507176-002,2,MAT-10004,498.0,箱,494.39,起来
INQ-202507176-002,3,MAT-10030,372.0,套,222.29,品牌
INQ-202507176-003,1,MAT-10012,103.0,箱,21.76,研究
INQ-202507176-003,2,MAT-10049,494.0,件,402.46,进行
INQ-202507176-003,3,MAT-10019,480.0,箱,402.48,的人
INQ-202507177-001,1,MAT-10004,245.0,套,467.19,研究
INQ-202507177-001,2,MAT-10024,37.0,箱,353.48,一种
INQ-202507177-001,3,MAT-10019,228.0,箱,255.63,经济
INQ-202507177-002,1,MAT-10048,386.0,件,335.71,他们
INQ-202507177-002,2,MAT-10003,390.0,件,238.42,论坛
INQ-202507177-002,3,MAT-10034,136.0,套,242.05,汽车
INQ-202507177-003,1,MAT-10025,177.0,个,449.13,密码
INQ-202507177-003,2,MAT-10030,205.0,套,426.32,决定
INQ-202507177-003,3,MAT-10047,90.0,套,324.2,广告
INQ-202507178-001,1,MAT-10019,127.0,件,340.36,一次
INQ-202507178-001,2,MAT-10040,75.0,箱,288.14,这么
INQ-202507178-001,3,MAT-10030,229.0,个,299.89,进入
INQ-202507178-002,1,MAT-10025,230.0,套,295.91,新闻
INQ-202507178-002,2,MAT-10050,350.0,个,202.16,作品
INQ-202507178-002,3,MAT-10004,453.0,个,235.83,服务
INQ-202507178-003,1,MAT-10029,113.0,箱,411.14,所有
INQ-202507178-003,2,MAT-10044,377.0,件,383.34,他们
INQ-202507178-003,3,MAT-10022,459.0,件,442.25,时间
INQ-202507179-001,1,MAT-10034,63.0,套,451.67,具有
INQ-202507179-001,2,MAT-10015,88.0,个,102.53,完全
INQ-202507179-001,3,MAT-10007,480.0,箱,446.67,处理
INQ-202507179-002,1,MAT-10023,37.0,件,16.37,以下
INQ-202507179-002,2,MAT-10019,414.0,个,383.27,销售
INQ-202507179-002,3,MAT-10032,265.0,箱,345.7,问题
INQ-202507179-003,1,MAT-10033,66.0,件,407.36,到了
INQ-202507179-003,2,MAT-10024,46.0,套,457.74,发布
INQ-202507179-003,3,MAT-10025,327.0,箱,55.09,希望
INQ-202507180-001,1,MAT-10023,94.0,个,244.5,回复
INQ-202507180-001,2,MAT-10034,28.0,件,303.79,男人
INQ-202507180-001,3,MAT-10048,136.0,箱,416.1,情况
INQ-202507180-002,1,MAT-10041,14.0,个,36.52,以上
INQ-202507180-002,2,MAT-10001,188.0,套,37.21,继续
INQ-202507180-002,3,MAT-10040,54.0,箱,403.04,之间
INQ-202507180-003,1,MAT-10001,181.0,件,456.36,也是
INQ-202507180-003,2,MAT-10022,198.0,套,241.55,进入
INQ-202507180-003,3,MAT-10034,161.0,套,443.8,如何
INQ-202507181-001,1,MAT-10030,34.0,个,106.85,关系
INQ-202507181-001,2,MAT-10029,478.0,套,57.21,大小
INQ-202507181-001,3,MAT-10028,134.0,个,28.92,都是
INQ-202507181-002,1,MAT-10035,490.0,箱,459.27,以及
INQ-202507181-002,2,MAT-10039,341.0,个,428.29,等级
INQ-202507181-002,3,MAT-10013,97.0,套,139.98,根据
INQ-202507181-003,1,MAT-10009,207.0,套,69.8,能够
INQ-202507181-003,2,MAT-10030,329.0,箱,347.79,评论
INQ-202507181-003,3,MAT-10024,239.0,件,372.05,网上
INQ-202507182-001,1,MAT-10022,298.0,箱,314.52,联系
INQ-202507182-001,2,MAT-10033,135.0,套,345.84,已经
INQ-202507182-001,3,MAT-10003,358.0,个,158.45,中文
INQ-202507182-002,1,MAT-10019,312.0,箱,435.94,时候
INQ-202507182-002,2,MAT-10018,78.0,件,458.7,资源
INQ-202507182-002,3,MAT-10001,406.0,套,97.39,发布
INQ-202507182-003,1,MAT-10028,479.0,套,480.63,搜索
INQ-202507182-003,2,MAT-10045,265.0,套,138.65,如何
INQ-202507182-003,3,MAT-10028,20.0,个,297.29,问题
INQ-202507183-001,1,MAT-10018,340.0,套,349.81,游戏
INQ-202507183-001,2,MAT-10009,20.0,个,428.47,作者
INQ-202507183-001,3,MAT-10026,214.0,件,29.76,法律
INQ-202507183-002,1,MAT-10047,321.0,套,494.01,谢谢
INQ-202507183-002,2,MAT-10047,411.0,件,324.77,法律
INQ-202507183-002,3,MAT-10036,57.0,个,200.62,包括
INQ-202507183-003,1,MAT-10022,335.0,个,281.64,国内
INQ-202507183-003,2,MAT-10030,246.0,箱,177.27,无法
INQ-202507183-003,3,MAT-10044,94.0,套,187.24,市场
INQ-202507184-001,1,MAT-10002,90.0,个,491.25,质量
INQ-202507184-001,2,MAT-10020,164.0,件,102.83,企业
INQ-202507184-001,3,MAT-10018,358.0,箱,460.5,更新
INQ-202507184-002,1,MAT-10002,100.0,套,342.01,报告
INQ-202507184-002,2,MAT-10007,439.0,件,72.36,图片
INQ-202507184-002,3,MAT-10002,364.0,个,484.55,之间
INQ-202507184-003,1,MAT-10034,326.0,个,246.39,谢谢
INQ-202507184-003,2,MAT-10017,318.0,套,235.03,他的
INQ-202507184-003,3,MAT-10036,207.0,个,359.0,实现
INQ-202507185-001,1,MAT-10003,425.0,箱,480.91,具有
INQ-202507185-001,2,MAT-10018,480.0,件,361.38,结果
INQ-202507185-001,3,MAT-10045,396.0,箱,399.68,功能
INQ-202507185-002,1,MAT-10003,382.0,套,183.01,如何
INQ-202507185-002,2,MAT-10039,438.0,件,129.87,问题
INQ-202507185-002,3,MAT-10047,489.0,箱,68.68,学校
INQ-202507185-003,1,MAT-10040,195.0,件,183.98,名称
INQ-202507185-003,2,MAT-10003,205.0,个,20.16,网上
INQ-202507185-003,3,MAT-10034,451.0,个,112.31,责任
INQ-202507186-001,1,MAT-10038,24.0,套,222.34,产品
INQ-202507186-001,2,MAT-10004,345.0,个,90.01,地址
INQ-202507186-001,3,MAT-10024,219.0,个,73.71,部分
INQ-202507186-002,1,MAT-10016,195.0,箱,114.43,质量
INQ-202507186-002,2,MAT-10023,18.0,件,439.3,一般
INQ-202507186-002,3,MAT-10028,262.0,套,458.06,具有
INQ-202507186-003,1,MAT-10014,371.0,套,437.53,提供
INQ-202507186-003,2,MAT-10012,13.0,个,410.37,文章
INQ-202507186-003,3,MAT-10038,374.0,箱,476.57,部分
INQ-202507187-001,1,MAT-10037,425.0,件,450.26,所以
INQ-202507187-001,2,MAT-10043,317.0,件,77.85,根据
INQ-202507187-001,3,MAT-10034,370.0,件,385.04,国际
INQ-202507187-002,1,MAT-10022,48.0,个,361.46,增加
INQ-202507187-002,2,MAT-10046,141.0,套,178.65,之后
INQ-202507187-002,3,MAT-10035,45.0,件,271.38,其中
INQ-202507187-003,1,MAT-10017,355.0,件,148.11,项目
INQ-202507187-003,2,MAT-10032,14.0,套,345.76,今年
INQ-202507187-003,3,MAT-10003,280.0,件,294.85,全部
INQ-202507188-001,1,MAT-10002,220.0,个,60.98,语言
INQ-202507188-001,2,MAT-10045,79.0,件,263.4,行业
INQ-202507188-001,3,MAT-10027,340.0,套,440.46,制作
INQ-202507188-002,1,MAT-10013,23.0,箱,105.84,解决
INQ-202507188-002,2,MAT-10032,295.0,套,22.36,起来
INQ-202507188-002,3,MAT-10018,440.0,件,195.61,一般
INQ-202507188-003,1,MAT-10047,303.0,件,333.44,注意
INQ-202507188-003,2,MAT-10001,373.0,套,352.35,建设
INQ-202507188-003,3,MAT-10040,18.0,个,460.83,行业
INQ-202507189-001,1,MAT-10008,371.0,个,50.54,地址
INQ-202507189-001,2,MAT-10033,378.0,件,222.37,直接
INQ-202507189-001,3,MAT-10017,13.0,件,203.31,不要
INQ-202507189-002,1,MAT-10045,21.0,个,406.66,为了
INQ-202507189-002,2,MAT-10032,476.0,套,20.14,开发
INQ-202507189-002,3,MAT-10027,404.0,件,34.17,之后
INQ-202507189-003,1,MAT-10048,337.0,套,439.62,当前
INQ-202507189-003,2,MAT-10032,206.0,箱,39.24,运行
INQ-202507189-003,3,MAT-10027,405.0,箱,188.15,推荐
INQ-202507190-001,1,MAT-10033,419.0,套,29.9,一般
INQ-202507190-001,2,MAT-10020,304.0,个,237.44,全国
INQ-202507190-001,3,MAT-10043,110.0,个,447.77,那么
INQ-202507190-002,1,MAT-10006,59.0,个,357.92,经济
INQ-202507190-002,2,MAT-10011,354.0,箱,316.69,部分
INQ-202507190-002,3,MAT-10044,18.0,箱,155.73,评论
INQ-202507190-003,1,MAT-10012,247.0,件,44.37,教育
INQ-202507190-003,2,MAT-10026,86.0,套,84.89,更新
INQ-202507190-003,3,MAT-10003,167.0,件,170.51,时间
INQ-202507191-001,1,MAT-10035,233.0,箱,131.56,处理
INQ-202507191-001,2,MAT-10002,191.0,箱,213.16,的是
INQ-202507191-001,3,MAT-10027,202.0,箱,381.63,开发
INQ-202507191-002,1,MAT-10042,371.0,件,323.59,最新
INQ-202507191-002,2,MAT-10044,287.0,个,435.28,可能
INQ-202507191-002,3,MAT-10013,411.0,箱,97.41,合作
INQ-202507191-003,1,MAT-10019,197.0,个,375.54,因此
INQ-202507191-003,2,MAT-10024,215.0,个,88.48,怎么
INQ-202507191-003,3,MAT-10015,29.0,箱,169.3,孩子
INQ-202507192-001,1,MAT-10005,31.0,套,198.13,孩子
INQ-202507192-001,2,MAT-10044,311.0,箱,17.46,谢谢
INQ-202507192-001,3,MAT-10032,155.0,个,422.7,行业
INQ-202507192-002,1,MAT-10025,76.0,个,164.12,帖子
INQ-202507192-002,2,MAT-10049,86.0,套,19.38,学习
