quotation_id,item_no,inquiry_item_id,material_id,quotation_quantity,unit_price,discount_rate,item_amount,unit
QUO-202507250-002,1,INQ-202507250-002-1,MAT-10026,111.0,123.54,0.08,13712.94,箱
QUO-202507250-002,2,INQ-202507250-002-2,MAT-10037,84.0,222.77,0.02,18712.68,个
QUO-202507250-002,3,INQ-202507250-002-3,MAT-10016,120.0,130.67,0.02,15680.4,件
QUO-202507250-003,1,INQ-202507250-003-1,MAT-10041,156.0,248.58,0.06,38778.48,个
QUO-202507250-003,2,INQ-202507250-003-2,MAT-10008,110.0,128.09,0.1,14089.9,件
QUO-202507250-003,3,INQ-202507250-003-3,MAT-10027,168.0,223.61,0.0,37566.48,套
QUO-202507251-001,1,INQ-202507251-001-1,MAT-10048,52.0,130.17,0.08,6768.84,个
QUO-202507251-001,2,INQ-202507251-001-2,MAT-10026,135.0,271.73,0.1,36683.55,件
QUO-202507251-001,3,INQ-202507251-001-3,MAT-10039,132.0,225.79,0.12,29804.28,箱
QUO-202507251-002,1,INQ-202507251-002-1,MAT-10027,64.0,245.59,0.03,15717.76,套
QUO-202507251-002,2,INQ-202507251-002-2,MAT-10006,62.0,222.9,0.12,13819.8,件
QUO-202507251-002,3,INQ-202507251-002-3,MAT-10036,14.0,267.8,0.05,3749.2,件
QUO-202507251-003,1,INQ-202507251-003-1,MAT-10006,91.0,73.79,0.1,6714.89,件
QUO-202507251-003,2,INQ-202507251-003-2,MAT-10033,147.0,101.02,0.06,14849.94,个
QUO-202507251-003,3,INQ-202507251-003-3,MAT-10022,35.0,180.41,0.14,6314.35,个
QUO-202507252-001,1,INQ-202507252-001-1,MAT-10009,47.0,56.8,0.09,2669.6,箱
QUO-202507252-001,2,INQ-202507252-001-2,MAT-10034,45.0,148.69,0.11,6691.05,箱
QUO-202507252-001,3,INQ-202507252-001-3,MAT-10023,162.0,74.52,0.15,12072.24,套
QUO-202507252-002,1,INQ-202507252-002-1,MAT-10032,11.0,179.34,0.01,1972.74,个
QUO-202507252-002,2,INQ-202507252-002-2,MAT-10049,110.0,285.66,0.05,31422.6,套
QUO-202507252-002,3,INQ-202507252-002-3,MAT-10030,154.0,123.61,0.09,19035.94,个
QUO-202507252-003,1,INQ-202507252-003-1,MAT-10007,157.0,98.39,0.03,15447.23,件
QUO-202507252-003,2,INQ-202507252-003-2,MAT-10046,57.0,65.49,0.03,3732.93,套
QUO-202507252-003,3,INQ-202507252-003-3,MAT-10028,137.0,214.46,0.1,29381.02,件
QUO-202507253-001,1,INQ-202507253-001-1,MAT-10034,107.0,229.34,0.08,24539.38,件
QUO-202507253-001,2,INQ-202507253-001-2,MAT-10025,150.0,85.76,0.12,12864.0,个
QUO-202507253-001,3,INQ-202507253-001-3,MAT-10043,39.0,136.04,0.01,5305.56,箱
QUO-202507253-002,1,INQ-202507253-002-1,MAT-10028,32.0,131.22,0.09,4199.04,件
QUO-202507253-002,2,INQ-202507253-002-2,MAT-10035,126.0,179.19,0.06,22577.94,箱
QUO-202507253-002,3,INQ-202507253-002-3,MAT-10044,99.0,245.3,0.03,24284.7,套
QUO-202507253-003,1,INQ-202507253-003-1,MAT-10018,181.0,128.22,0.08,23207.82,箱
QUO-202507253-003,2,INQ-202507253-003-2,MAT-10003,117.0,129.55,0.13,15157.35,箱
QUO-202507253-003,3,INQ-202507253-003-3,MAT-10031,109.0,299.0,0.04,32591.0,箱
QUO-202507254-001,1,INQ-202507254-001-1,MAT-10012,113.0,157.97,0.07,17850.61,套
QUO-202507254-001,2,INQ-202507254-001-2,MAT-10023,193.0,246.36,0.03,47547.48,箱
QUO-202507254-001,3,INQ-202507254-001-3,MAT-10023,8.0,147.48,0.1,1179.84,套
QUO-202507254-002,1,INQ-202507254-002-1,MAT-10024,86.0,174.77,0.03,15030.22,套
QUO-202507254-002,2,INQ-202507254-002-2,MAT-10045,84.0,170.09,0.1,14287.56,箱
QUO-202507254-002,3,INQ-202507254-002-3,MAT-10019,51.0,195.6,0.14,9975.6,个
QUO-202507254-003,1,INQ-202507254-003-1,MAT-10020,141.0,142.24,0.12,20055.84,套
QUO-202507254-003,2,INQ-202507254-003-2,MAT-10048,7.0,129.4,0.06,905.8,箱
QUO-202507254-003,3,INQ-202507254-003-3,MAT-10027,165.0,293.28,0.13,48391.2,件
QUO-202507255-001,1,INQ-202507255-001-1,MAT-10001,72.0,71.61,0.13,5155.92,件
QUO-202507255-001,2,INQ-202507255-001-2,MAT-10014,52.0,200.72,0.13,10437.44,件
QUO-202507255-001,3,INQ-202507255-001-3,MAT-10015,15.0,84.0,0.03,1260.0,套
QUO-202507255-002,1,INQ-202507255-002-1,MAT-10011,108.0,192.2,0.06,20757.6,箱
QUO-202507255-002,2,INQ-202507255-002-2,MAT-10006,31.0,115.13,0.03,3569.03,箱
QUO-202507255-002,3,INQ-202507255-002-3,MAT-10040,79.0,271.12,0.07,21418.48,箱
QUO-202507255-003,1,INQ-202507255-003-1,MAT-10045,123.0,225.49,0.14,27735.27,套
QUO-202507255-003,2,INQ-202507255-003-2,MAT-10050,177.0,59.71,0.08,10568.67,个
QUO-202507255-003,3,INQ-202507255-003-3,MAT-10005,194.0,212.52,0.0,41228.88,套
QUO-202507256-001,1,INQ-202507256-001-1,MAT-10041,145.0,279.72,0.08,40559.4,个
QUO-202507256-001,2,INQ-202507256-001-2,MAT-10013,48.0,107.14,0.14,5142.72,套
QUO-202507256-001,3,INQ-202507256-001-3,MAT-10027,53.0,209.18,0.09,11086.54,个
QUO-202507256-002,1,INQ-202507256-002-1,MAT-10027,56.0,67.62,0.0,3786.72,个
QUO-202507256-002,2,INQ-202507256-002-2,MAT-10035,32.0,188.79,0.05,6041.28,套
QUO-202507256-002,3,INQ-202507256-002-3,MAT-10002,187.0,132.45,0.06,24768.15,个
QUO-202507256-003,1,INQ-202507256-003-1,MAT-10034,111.0,119.23,0.06,13234.53,件
QUO-202507256-003,2,INQ-202507256-003-2,MAT-10008,64.0,263.23,0.1,16846.72,套
QUO-202507256-003,3,INQ-202507256-003-3,MAT-10018,153.0,166.24,0.13,25434.72,箱
QUO-202507257-001,1,INQ-202507257-001-1,MAT-10020,171.0,266.75,0.09,45614.25,套
QUO-202507257-001,2,INQ-202507257-001-2,MAT-10041,83.0,107.99,0.14,8963.17,件
QUO-202507257-001,3,INQ-202507257-001-3,MAT-10034,116.0,138.89,0.1,16111.24,件
QUO-202507257-002,1,INQ-202507257-002-1,MAT-10013,192.0,115.78,0.14,22229.76,件
QUO-202507257-002,2,INQ-202507257-002-2,MAT-10001,69.0,215.78,0.02,14888.82,件
QUO-202507257-002,3,INQ-202507257-002-3,MAT-10017,158.0,281.17,0.13,44424.86,箱
QUO-202507257-003,1,INQ-202507257-003-1,MAT-10005,182.0,129.54,0.02,23576.28,件
QUO-202507257-003,2,INQ-202507257-003-2,MAT-10012,125.0,109.26,0.06,13657.5,件
QUO-202507257-003,3,INQ-202507257-003-3,MAT-10020,83.0,229.46,0.03,19045.18,件
QUO-202507258-001,1,INQ-202507258-001-1,MAT-10017,123.0,290.0,0.07,35670.0,套
QUO-202507258-001,2,INQ-202507258-001-2,MAT-10022,104.0,67.6,0.08,7030.4,套
QUO-202507258-001,3,INQ-202507258-001-3,MAT-10017,31.0,296.19,0.11,9181.89,箱
QUO-202507258-002,1,INQ-202507258-002-1,MAT-10042,74.0,223.95,0.14,16572.3,箱
QUO-202507258-002,2,INQ-202507258-002-2,MAT-10008,94.0,226.89,0.12,21327.66,箱
QUO-202507258-002,3,INQ-202507258-002-3,MAT-10021,145.0,141.94,0.08,20581.3,套
QUO-202507258-003,1,INQ-202507258-003-1,MAT-10010,97.0,161.29,0.01,15645.13,个
QUO-202507258-003,2,INQ-202507258-003-2,MAT-10032,162.0,81.99,0.01,13282.38,个
QUO-202507258-003,3,INQ-202507258-003-3,MAT-10022,171.0,90.28,0.08,15437.88,个
QUO-202507259-001,1,INQ-202507259-001-1,MAT-10021,192.0,252.97,0.12,48570.24,套
QUO-202507259-001,2,INQ-202507259-001-2,MAT-10021,128.0,187.11,0.13,23950.08,套
QUO-202507259-001,3,INQ-202507259-001-3,MAT-10038,60.0,80.32,0.07,4819.2,个
QUO-202507259-002,1,INQ-202507259-002-1,MAT-10046,110.0,60.04,0.01,6604.4,件
QUO-202507259-002,2,INQ-202507259-002-2,MAT-10016,100.0,136.45,0.05,13645.0,件
QUO-202507259-002,3,INQ-202507259-002-3,MAT-10043,170.0,257.2,0.05,43724.0,箱
QUO-202507259-003,1,INQ-202507259-003-1,MAT-10050,173.0,242.22,0.07,41904.06,个
QUO-202507259-003,2,INQ-202507259-003-2,MAT-10048,166.0,267.51,0.1,44406.66,个
QUO-202507259-003,3,INQ-202507259-003-3,MAT-10050,158.0,81.81,0.01,12925.98,箱
QUO-202507260-001,1,INQ-202507260-001-1,MAT-10009,198.0,180.47,0.14,35733.06,套
QUO-202507260-001,2,INQ-202507260-001-2,MAT-10034,36.0,138.07,0.14,4970.52,个
QUO-202507260-001,3,INQ-202507260-001-3,MAT-10033,99.0,276.76,0.01,27399.24,套
QUO-202507260-002,1,INQ-202507260-002-1,MAT-10003,88.0,159.29,0.12,14017.52,套
QUO-202507260-002,2,INQ-202507260-002-2,MAT-10037,188.0,284.16,0.02,53422.08,件
QUO-202507260-002,3,INQ-202507260-002-3,MAT-10046,20.0,264.74,0.0,5294.8,套
QUO-202507260-003,1,INQ-202507260-003-1,MAT-10045,59.0,180.05,0.14,10622.95,箱
QUO-202507260-003,2,INQ-202507260-003-2,MAT-10010,94.0,59.76,0.15,5617.44,箱
QUO-202507260-003,3,INQ-202507260-003-3,MAT-10003,189.0,248.4,0.14,46947.6,件
QUO-202507261-001,1,INQ-202507261-001-1,MAT-10019,101.0,262.34,0.04,26496.34,件
QUO-202507261-001,2,INQ-202507261-001-2,MAT-10024,136.0,182.69,0.03,24845.84,件
QUO-202507261-001,3,INQ-202507261-001-3,MAT-10020,26.0,64.47,0.14,1676.22,箱
QUO-202507261-002,1,INQ-202507261-002-1,MAT-10007,147.0,154.43,0.08,22701.21,套
QUO-202507261-002,2,INQ-202507261-002-2,MAT-10004,73.0,50.83,0.07,3710.59,个
QUO-202507261-002,3,INQ-202507261-002-3,MAT-10045,55.0,282.07,0.12,15513.85,个
QUO-202507261-003,1,INQ-202507261-003-1,MAT-10015,15.0,70.48,0.11,1057.2,件
QUO-202507261-003,2,INQ-202507261-003-2,MAT-10048,23.0,85.72,0.13,1971.56,件
QUO-202507261-003,3,INQ-202507261-003-3,MAT-10014,77.0,107.65,0.09,8289.05,箱
QUO-202507262-001,1,INQ-202507262-001-1,MAT-10022,188.0,165.22,0.11,31061.36,箱
QUO-202507262-001,2,INQ-202507262-001-2,MAT-10022,103.0,269.38,0.08,27746.14,套
QUO-202507262-001,3,INQ-202507262-001-3,MAT-10040,17.0,109.0,0.0,1853.0,套
QUO-202507262-002,1,INQ-202507262-002-1,MAT-10021,144.0,181.46,0.03,26130.24,件
QUO-202507262-002,2,INQ-202507262-002-2,MAT-10008,165.0,89.79,0.06,14815.35,个
QUO-202507262-002,3,INQ-202507262-002-3,MAT-10017,168.0,147.37,0.13,24758.16,件
QUO-202507262-003,1,INQ-202507262-003-1,MAT-10038,102.0,110.46,0.02,11266.92,箱
QUO-202507262-003,2,INQ-202507262-003-2,MAT-10044,112.0,256.39,0.08,28715.68,个
QUO-202507262-003,3,INQ-202507262-003-3,MAT-10016,84.0,136.71,0.06,11483.64,件
QUO-202507263-001,1,INQ-202507263-001-1,MAT-10018,101.0,66.72,0.08,6738.72,套
QUO-202507263-001,2,INQ-202507263-001-2,MAT-10020,83.0,226.94,0.06,18836.02,个
QUO-202507263-001,3,INQ-202507263-001-3,MAT-10040,191.0,84.74,0.12,16185.34,件
QUO-202507263-002,1,INQ-202507263-002-1,MAT-10049,8.0,190.11,0.11,1520.88,个
QUO-202507263-002,2,INQ-202507263-002-2,MAT-10034,127.0,63.6,0.05,8077.2,套
QUO-202507263-002,3,INQ-202507263-002-3,MAT-10024,123.0,177.88,0.1,21879.24,箱
QUO-202507263-003,1,INQ-202507263-003-1,MAT-10004,85.0,276.28,0.02,23483.8,个
QUO-202507263-003,2,INQ-202507263-003-2,MAT-10039,11.0,241.35,0.02,2654.85,箱
QUO-202507263-003,3,INQ-202507263-003-3,MAT-10031,131.0,260.36,0.01,34107.16,个
QUO-202507264-001,1,INQ-202507264-001-1,MAT-10020,89.0,159.6,0.03,14204.4,箱
QUO-202507264-001,2,INQ-202507264-001-2,MAT-10049,64.0,93.22,0.13,5966.08,个
QUO-202507264-001,3,INQ-202507264-001-3,MAT-10038,24.0,282.08,0.02,6769.92,箱
QUO-202507264-002,1,INQ-202507264-002-1,MAT-10038,120.0,286.47,0.05,34376.4,套
QUO-202507264-002,2,INQ-202507264-002-2,MAT-10050,175.0,294.06,0.01,51460.5,套
QUO-202507264-002,3,INQ-202507264-002-3,MAT-10008,124.0,144.25,0.08,17887.0,箱
QUO-202507264-003,1,INQ-202507264-003-1,MAT-10045,157.0,52.77,0.04,8284.89,件
QUO-202507264-003,2,INQ-202507264-003-2,MAT-10044,108.0,293.24,0.09,31669.92,套
QUO-202507264-003,3,INQ-202507264-003-3,MAT-10013,180.0,269.51,0.05,48511.8,个
QUO-202507265-001,1,INQ-202507265-001-1,MAT-10013,65.0,70.28,0.01,4568.2,套
QUO-202507265-001,2,INQ-202507265-001-2,MAT-10013,144.0,246.1,0.1,35438.4,件
QUO-202507265-001,3,INQ-202507265-001-3,MAT-10050,15.0,159.67,0.1,2395.05,件
QUO-202507265-002,1,INQ-202507265-002-1,MAT-10044,86.0,285.15,0.04,24522.9,箱
QUO-202507265-002,2,INQ-202507265-002-2,MAT-10045,49.0,255.9,0.12,12539.1,套
QUO-202507265-002,3,INQ-202507265-002-3,MAT-10033,93.0,89.44,0.13,8317.92,个
QUO-202507265-003,1,INQ-202507265-003-1,MAT-10009,83.0,144.78,0.11,12016.74,个
QUO-202507265-003,2,INQ-202507265-003-2,MAT-10029,39.0,128.39,0.02,5007.21,箱
QUO-202507265-003,3,INQ-202507265-003-3,MAT-10014,115.0,176.1,0.04,20251.5,箱
QUO-202507266-001,1,INQ-202507266-001-1,MAT-10040,153.0,144.84,0.06,22160.52,件
QUO-202507266-001,2,INQ-202507266-001-2,MAT-10039,138.0,275.95,0.07,38081.1,件
QUO-202507266-001,3,INQ-202507266-001-3,MAT-10012,154.0,253.94,0.04,39106.76,套
QUO-202507266-002,1,INQ-202507266-002-1,MAT-10045,106.0,259.68,0.11,27526.08,套
QUO-202507266-002,2,INQ-202507266-002-2,MAT-10042,77.0,227.51,0.05,17518.27,套
QUO-202507266-002,3,INQ-202507266-002-3,MAT-10004,106.0,244.42,0.12,25908.52,件
QUO-202507266-003,1,INQ-202507266-003-1,MAT-10010,136.0,191.22,0.0,26005.92,箱
QUO-202507266-003,2,INQ-202507266-003-2,MAT-10044,28.0,65.89,0.15,1844.92,套
QUO-202507266-003,3,INQ-202507266-003-3,MAT-10033,60.0,231.93,0.12,13915.8,个
QUO-202507267-001,1,INQ-202507267-001-1,MAT-10033,118.0,263.2,0.13,31057.6,箱
QUO-202507267-001,2,INQ-202507267-001-2,MAT-10034,74.0,115.98,0.05,8582.52,个
QUO-202507267-001,3,INQ-202507267-001-3,MAT-10010,132.0,224.69,0.12,29659.08,个
QUO-202507267-002,1,INQ-202507267-002-1,MAT-10020,100.0,76.21,0.07,7621.0,件
QUO-202507267-002,2,INQ-202507267-002-2,MAT-10011,127.0,170.8,0.13,21691.6,件
QUO-202507267-002,3,INQ-202507267-002-3,MAT-10038,36.0,118.38,0.03,4261.68,箱
QUO-202507267-003,1,INQ-202507267-003-1,MAT-10043,135.0,251.71,0.1,33980.85,箱
QUO-202507267-003,2,INQ-202507267-003-2,MAT-10050,135.0,216.42,0.05,29216.7,个
QUO-202507267-003,3,INQ-202507267-003-3,MAT-10036,105.0,240.22,0.01,25223.1,个
QUO-202507268-001,1,INQ-202507268-001-1,MAT-10001,174.0,142.32,0.01,24763.68,套
QUO-202507268-001,2,INQ-202507268-001-2,MAT-10028,170.0,78.08,0.03,13273.6,件
QUO-202507268-001,3,INQ-202507268-001-3,MAT-10026,182.0,189.88,0.09,34558.16,箱
QUO-202507268-002,1,INQ-202507268-002-1,MAT-10020,12.0,169.07,0.09,2028.84,件
QUO-202507268-002,2,INQ-202507268-002-2,MAT-10049,114.0,145.87,0.02,16629.18,套
QUO-202507268-002,3,INQ-202507268-002-3,MAT-10049,153.0,60.36,0.09,9235.08,个
QUO-202507268-003,1,INQ-202507268-003-1,MAT-10043,5.0,232.54,0.12,1162.7,箱
QUO-202507268-003,2,INQ-202507268-003-2,MAT-10037,70.0,134.54,0.04,9417.8,箱
QUO-202507268-003,3,INQ-202507268-003-3,MAT-10044,53.0,238.54,0.08,12642.62,件
QUO-202507269-001,1,INQ-202507269-001-1,MAT-10001,17.0,140.75,0.12,2392.75,箱
QUO-202507269-001,2,INQ-202507269-001-2,MAT-10026,62.0,206.08,0.08,12776.96,套
QUO-202507269-001,3,INQ-202507269-001-3,MAT-10041,151.0,165.13,0.0,24934.63,箱
QUO-202507269-002,1,INQ-202507269-002-1,MAT-10031,42.0,166.84,0.09,7007.28,箱
QUO-202507269-002,2,INQ-202507269-002-2,MAT-10017,149.0,235.86,0.04,35143.14,件
QUO-202507269-002,3,INQ-202507269-002-3,MAT-10003,132.0,122.61,0.06,16184.52,件
QUO-202507269-003,1,INQ-202507269-003-1,MAT-10017,55.0,131.35,0.08,7224.25,件
QUO-202507269-003,2,INQ-202507269-003-2,MAT-10027,188.0,156.48,0.04,29418.24,个
QUO-202507269-003,3,INQ-202507269-003-3,MAT-10002,60.0,164.74,0.08,9884.4,件
QUO-202507270-001,1,INQ-202507270-001-1,MAT-10031,43.0,158.79,0.01,6827.97,件
QUO-202507270-001,2,INQ-202507270-001-2,MAT-10037,192.0,228.78,0.06,43925.76,箱
QUO-202507270-001,3,INQ-202507270-001-3,MAT-10049,156.0,135.85,0.12,21192.6,个
QUO-202507270-002,1,INQ-202507270-002-1,MAT-10011,119.0,225.94,0.06,26886.86,个
QUO-202507270-002,2,INQ-202507270-002-2,MAT-10027,28.0,160.12,0.01,4483.36,箱
QUO-202507270-002,3,INQ-202507270-002-3,MAT-10029,69.0,140.61,0.15,9702.09,箱
QUO-202507270-003,1,INQ-202507270-003-1,MAT-10021,101.0,217.94,0.11,22011.94,件
QUO-202507270-003,2,INQ-202507270-003-2,MAT-10030,32.0,157.37,0.13,5035.84,个
QUO-202507270-003,3,INQ-202507270-003-3,MAT-10022,154.0,91.8,0.08,14137.2,箱
QUO-202507271-001,1,INQ-202507271-001-1,MAT-10019,196.0,64.02,0.08,12547.92,件
QUO-202507271-001,2,INQ-202507271-001-2,MAT-10049,70.0,130.59,0.11,9141.3,套
QUO-202507271-001,3,INQ-202507271-001-3,MAT-10044,121.0,105.18,0.13,12726.78,件
QUO-202507271-002,1,INQ-202507271-002-1,MAT-10006,85.0,214.02,0.07,18191.7,个
QUO-202507271-002,2,INQ-202507271-002-2,MAT-10007,154.0,190.93,0.08,29403.22,个
QUO-202507271-002,3,INQ-202507271-002-3,MAT-10032,142.0,169.86,0.12,24120.12,套
QUO-202507271-003,1,INQ-202507271-003-1,MAT-10009,85.0,250.94,0.04,21329.9,套
QUO-202507271-003,2,INQ-202507271-003-2,MAT-10023,180.0,274.58,0.13,49424.4,个
QUO-202507271-003,3,INQ-202507271-003-3,MAT-10049,163.0,214.6,0.11,34979.8,套
QUO-202507272-001,1,INQ-202507272-001-1,MAT-10038,148.0,163.72,0.07,24230.56,箱
QUO-202507272-001,2,INQ-202507272-001-2,MAT-10015,149.0,60.57,0.06,9024.93,件
QUO-202507272-001,3,INQ-202507272-001-3,MAT-10042,33.0,265.76,0.03,8770.08,套
QUO-202507272-002,1,INQ-202507272-002-1,MAT-10047,20.0,272.68,0.01,5453.6,箱
QUO-202507272-002,2,INQ-202507272-002-2,MAT-10009,145.0,90.63,0.02,13141.35,个
QUO-202507272-002,3,INQ-202507272-002-3,MAT-10007,16.0,165.12,0.04,2641.92,套
QUO-202507272-003,1,INQ-202507272-003-1,MAT-10009,102.0,249.1,0.1,25408.2,箱
QUO-202507272-003,2,INQ-202507272-003-2,MAT-10003,89.0,223.33,0.11,19876.37,箱
QUO-202507272-003,3,INQ-202507272-003-3,MAT-10041,115.0,114.89,0.07,13212.35,箱
QUO-202507273-001,1,INQ-202507273-001-1,MAT-10021,81.0,125.04,0.09,10128.24,套
QUO-202507273-001,2,INQ-202507273-001-2,MAT-10010,58.0,285.11,0.14,16536.38,箱
QUO-202507273-001,3,INQ-202507273-001-3,MAT-10034,90.0,263.56,0.09,23720.4,个
QUO-202507273-002,1,INQ-202507273-002-1,MAT-10004,93.0,242.89,0.15,22588.77,箱
QUO-202507273-002,2,INQ-202507273-002-2,MAT-10049,139.0,207.92,0.0,28900.88,箱
QUO-202507273-002,3,INQ-202507273-002-3,MAT-10050,84.0,181.76,0.12,15267.84,箱
QUO-202507273-003,1,INQ-202507273-003-1,MAT-10042,101.0,253.77,0.1,25630.77,套
QUO-202507273-003,2,INQ-202507273-003-2,MAT-10009,126.0,64.85,0.03,8171.1,箱
QUO-202507273-003,3,INQ-202507273-003-3,MAT-10019,177.0,216.55,0.15,38329.35,个
QUO-202507274-001,1,INQ-202507274-001-1,MAT-10023,122.0,173.52,0.07,21169.44,件
QUO-202507274-001,2,INQ-202507274-001-2,MAT-10027,135.0,110.98,0.07,14982.3,件
QUO-202507274-001,3,INQ-202507274-001-3,MAT-10044,35.0,147.26,0.02,5154.1,套
QUO-202507274-002,1,INQ-202507274-002-1,MAT-10006,51.0,279.24,0.05,14241.24,个
QUO-202507274-002,2,INQ-202507274-002-2,MAT-10018,60.0,221.16,0.05,13269.6,件
QUO-202507274-002,3,INQ-202507274-002-3,MAT-10005,92.0,238.83,0.13,21972.36,箱
QUO-202507274-003,1,INQ-202507274-003-1,MAT-10031,27.0,255.66,0.14,6902.82,套
QUO-202507274-003,2,INQ-202507274-003-2,MAT-10025,51.0,82.56,0.14,4210.56,箱
QUO-202507274-003,3,INQ-202507274-003-3,MAT-10021,186.0,104.81,0.1,19494.66,个
QUO-202507275-001,1,INQ-202507275-001-1,MAT-10004,44.0,111.03,0.04,4885.32,个
QUO-202507275-001,2,INQ-202507275-001-2,MAT-10011,65.0,112.25,0.14,7296.25,箱
QUO-202507275-001,3,INQ-202507275-001-3,MAT-10023,65.0,238.12,0.01,15477.8,件
QUO-202507275-002,1,INQ-202507275-002-1,MAT-10004,115.0,228.61,0.07,26290.15,套
QUO-202507275-002,2,INQ-202507275-002-2,MAT-10037,112.0,241.06,0.12,26998.72,套
QUO-202507275-002,3,INQ-202507275-002-3,MAT-10009,90.0,100.32,0.09,9028.8,箱
QUO-202507275-003,1,INQ-202507275-003-1,MAT-10024,137.0,171.33,0.0,23472.21,套
QUO-202507275-003,2,INQ-202507275-003-2,MAT-10021,61.0,80.04,0.14,4882.44,个
QUO-202507275-003,3,INQ-202507275-003-3,MAT-10028,52.0,229.46,0.07,11931.92,箱
QUO-202507276-001,1,INQ-202507276-001-1,MAT-10014,136.0,279.96,0.15,38074.56,套
QUO-202507276-001,2,INQ-202507276-001-2,MAT-10045,110.0,145.46,0.15,16000.6,箱
QUO-202507276-001,3,INQ-202507276-001-3,MAT-10029,162.0,237.51,0.08,38476.62,件
QUO-202507276-002,1,INQ-202507276-002-1,MAT-10042,155.0,265.1,0.09,41090.5,件
QUO-202507276-002,2,INQ-202507276-002-2,MAT-10008,171.0,258.37,0.03,44181.27,套
QUO-202507276-002,3,INQ-202507276-002-3,MAT-10013,39.0,161.79,0.11,6309.81,件
QUO-202507276-003,1,INQ-202507276-003-1,MAT-10018,77.0,165.59,0.14,12750.43,件
QUO-202507276-003,2,INQ-202507276-003-2,MAT-10046,34.0,237.41,0.05,8071.94,个
QUO-202507276-003,3,INQ-202507276-003-3,MAT-10046,192.0,179.86,0.03,34533.12,个
QUO-202507277-001,1,INQ-202507277-001-1,MAT-10034,66.0,95.23,0.01,6285.18,套
QUO-202507277-001,2,INQ-202507277-001-2,MAT-10047,56.0,250.24,0.02,14013.44,件
QUO-202507277-001,3,INQ-202507277-001-3,MAT-10032,31.0,151.37,0.08,4692.47,套
QUO-202507277-002,1,INQ-202507277-002-1,MAT-10035,186.0,261.61,0.14,48659.46,箱
QUO-202507277-002,2,INQ-202507277-002-2,MAT-10004,18.0,149.74,0.11,2695.32,套
QUO-202507277-002,3,INQ-202507277-002-3,MAT-10033,135.0,262.49,0.09,35436.15,件
QUO-202507277-003,1,INQ-202507277-003-1,MAT-10006,58.0,224.65,0.11,13029.7,件
QUO-202507277-003,2,INQ-202507277-003-2,MAT-10013,51.0,255.36,0.1,13023.36,箱
QUO-202507277-003,3,INQ-202507277-003-3,MAT-10031,107.0,270.08,0.04,28898.56,套
QUO-202507278-001,1,INQ-202507278-001-1,MAT-10017,92.0,264.77,0.13,24358.84,套
QUO-202507278-001,2,INQ-202507278-001-2,MAT-10029,200.0,77.42,0.1,15484.0,套
QUO-202507278-001,3,INQ-202507278-001-3,MAT-10050,58.0,54.8,0.03,3178.4,个
QUO-202507278-002,1,INQ-202507278-002-1,MAT-10031,122.0,248.38,0.15,30302.36,套
QUO-202507278-002,2,INQ-202507278-002-2,MAT-10035,199.0,234.26,0.13,46617.74,套
QUO-202507278-002,3,INQ-202507278-002-3,MAT-10012,193.0,139.65,0.13,26952.45,箱
QUO-202507278-003,1,INQ-202507278-003-1,MAT-10046,140.0,208.82,0.05,29234.8,个
QUO-202507278-003,2,INQ-202507278-003-2,MAT-10018,100.0,226.44,0.0,22644.0,套
QUO-202507278-003,3,INQ-202507278-003-3,MAT-10049,136.0,178.5,0.03,24276.0,个
QUO-202507279-001,1,INQ-202507279-001-1,MAT-10005,175.0,57.37,0.02,10039.75,箱
QUO-202507279-001,2,INQ-202507279-001-2,MAT-10034,137.0,268.23,0.13,36747.51,箱
QUO-202507279-001,3,INQ-202507279-001-3,MAT-10023,52.0,52.89,0.11,2750.28,个
QUO-202507279-002,1,INQ-202507279-002-1,MAT-10026,34.0,236.58,0.08,8043.72,件
QUO-202507279-002,2,INQ-202507279-002-2,MAT-10040,139.0,78.2,0.11,10869.8,套
QUO-202507279-002,3,INQ-202507279-002-3,MAT-10008,98.0,211.93,0.07,20769.14,个
QUO-202507279-003,1,INQ-202507279-003-1,MAT-10012,187.0,265.63,0.12,49672.81,箱
QUO-202507279-003,2,INQ-202507279-003-2,MAT-10016,24.0,120.39,0.02,2889.36,件
QUO-202507279-003,3,INQ-202507279-003-3,MAT-10023,173.0,193.92,0.05,33548.16,套
QUO-202507280-001,1,INQ-202507280-001-1,MAT-10015,188.0,149.11,0.15,28032.68,件
QUO-202507280-001,2,INQ-202507280-001-2,MAT-10019,31.0,67.74,0.13,2099.94,套
QUO-202507280-001,3,INQ-202507280-001-3,MAT-10030,95.0,75.5,0.05,7172.5,个
QUO-202507280-002,1,INQ-202507280-002-1,MAT-10040,6.0,125.29,0.05,751.74,个
QUO-202507280-002,2,INQ-202507280-002-2,MAT-10025,181.0,83.41,0.12,15097.21,个
QUO-202507280-002,3,INQ-202507280-002-3,MAT-10039,134.0,103.81,0.09,13910.54,箱
QUO-202507280-003,1,INQ-202507280-003-1,MAT-10007,72.0,112.82,0.04,8123.04,件
QUO-202507280-003,2,INQ-202507280-003-2,MAT-10048,67.0,295.47,0.01,19796.49,个
QUO-202507280-003,3,INQ-202507280-003-3,MAT-10048,197.0,169.59,0.06,33409.23,个
QUO-202507281-001,1,INQ-202507281-001-1,MAT-10031,73.0,202.33,0.14,14770.09,套
